timestamp,device_id,battery_level,battery_health,battery_temperature,battery_current,battery_voltage,battery_power,battery_charging_status,battery_connection_status,screen_status,bright_level,bright_mode,screen_on_time,cpu_usage,cpu_temperature,ram_usage,rom_usage,network_mode,mobile_mode,mobile_status,wifi_status,wifi_intensity,gps_status,bluetooth,airplane_mode,foreground_app
2022-08-12 00:39:00,72deadc7f8553ef1,38.0,2.0,34.51,-0.41013933333333336,3.7590833333333333,-1.5422587894666668,3.0,0.0,1.0,18.0,0.0,13636.5,39.9,36.00666666666667,6463259716.266666,29443601749.333332,1.0,0.0,0.0,1.0,-51.516666666666666,3.0,0.0,0.0,163.0
2022-08-12 00:40:00,72deadc7f8553ef1,38.0,2.0,34.47,-0.43144456666666664,3.7729,-1.6276174417,3.0,0.0,1.0,18.0,0.0,13696.5,41.35,35.848333333333336,6490986018.133333,29447712290.133335,1.0,0.0,0.0,1.0,-49.28333333333333,3.0,0.0,0.0,163.0
2022-08-12 00:41:00,72deadc7f8553ef1,38.0,2.0,34.2,-0.3073072333333334,3.791916666666667,-1.16528334535,3.0,0.0,1.0,18.0,0.0,13756.5,40.1,35.775,6468715656.533334,29441587268.266666,1.0,0.0,0.0,1.0,-45.3,3.0,0.0,0.0,163.0
2022-08-12 00:42:00,72deadc7f8553ef1,38.0,2.0,34.190000000000005,-0.5567700333333333,3.7809666666666666,-2.1049672229,3.0,0.0,1.0,18.0,0.0,13816.5,42.666666666666664,35.65,6469804714.666667,29439919513.6,1.0,0.0,0.0,1.0,-48.68333333333333,3.0,0.0,0.0,163.0
2022-08-12 00:43:00,72deadc7f8553ef1,38.0,2.0,33.85,-0.3198560833333334,3.7889833333333334,-1.2119067945666666,3.0,0.0,1.0,18.0,0.0,13876.5,44.016666666666666,35.49,6490714043.733334,29433925017.6,1.0,0.0,0.0,1.0,-47.31666666666667,3.0,0.0,0.0,163.0
2022-08-12 00:44:00,72deadc7f8553ef1,37.0,2.0,33.7,-0.47211838333333334,3.789416666666667,-1.7886517039833334,3.0,0.0,1.0,18.0,0.0,13936.5,43.1,35.278333333333336,6440668842.666667,29435538773.333332,1.0,0.0,0.0,1.0,-49.45,3.0,0.0,0.0,163.0
2022-08-12 00:45:00,72deadc7f8553ef1,37.0,2.0,33.7,-0.43069586666666665,3.77,-1.6237234173333335,3.0,0.0,1.0,18.0,0.0,13996.5,46.4,35.61333333333334,6554830574.933333,29428817783.466667,1.0,0.0,0.0,1.0,-47.35,3.0,0.0,0.0,163.0
2022-08-12 00:46:00,72deadc7f8553ef1,37.0,2.0,33.50333333333334,-0.33036228333333334,3.782783333333333,-1.24967842155,3.0,0.0,1.0,18.0,0.0,14056.5,42.13333333333333,35.045,6606516155.733334,29418530474.666668,1.0,0.0,0.0,1.0,-47.68333333333333,3.0,0.0,0.0,163.0
2022-08-12 00:47:00,72deadc7f8553ef1,37.0,2.0,33.5,-0.5128899,3.7772,-1.9372753865,3.0,0.0,1.0,18.0,0.0,14116.5,42.7,34.865,6581883084.8,29421655517.866665,1.0,0.0,0.0,1.0,-45.916666666666664,3.0,0.0,0.0,163.0
2022-08-12 00:48:00,72deadc7f8553ef1,37.0,2.0,33.220000000000006,-0.3307367,3.77805,-1.2495408877,3.0,0.0,1.0,18.0,0.0,14176.5,46.7,34.811666666666675,6527424102.4,29419292808.533333,1.0,0.0,0.0,1.0,-43.15,3.0,0.0,0.0,163.0
2022-08-12 00:49:00,72deadc7f8553ef1,37.0,2.0,33.2,-0.5254794166666666,3.7703333333333333,-1.9809772328833333,3.0,0.0,1.0,18.0,0.0,14236.5,44.68333333333333,34.958333333333336,6542748467.2,29418975846.4,1.0,0.0,0.0,1.0,-57.5,3.0,0.0,0.0,163.0
2022-08-12 00:50:00,72deadc7f8553ef1,37.0,2.0,33.465,-0.35410905,3.7725333333333335,-1.3358538691166666,3.0,0.0,1.0,18.0,0.0,14296.5,40.53333333333333,34.97166666666667,6478808541.866667,29420640802.133335,1.0,0.0,0.0,1.0,-52.96666666666667,3.0,0.0,0.0,163.0
2022-08-12 00:51:00,72deadc7f8553ef1,36.0,2.0,33.5,-0.37766045,3.7744333333333335,-1.4253718043166665,3.0,0.0,1.0,18.0,0.0,14356.5,40.016666666666666,35.11833333333333,6457056392.533334,29419755451.733334,1.0,0.0,0.0,1.0,-52.416666666666664,3.0,0.0,0.0,163.0
2022-08-12 00:52:00,72deadc7f8553ef1,36.0,2.0,33.5,-0.5151278,3.7564,-1.9354427537333334,3.0,0.0,1.0,18.0,0.0,14416.5,43.733333333333334,34.958333333333336,6477040776.533334,29419282158.933334,1.0,0.0,0.0,1.0,-52.31666666666667,3.0,0.0,0.0,163.0
2022-08-12 00:53:00,72deadc7f8553ef1,36.0,2.0,33.5,-0.34230895,3.772783333333334,-1.29135297425,3.0,0.0,1.0,18.0,0.0,14476.5,40.75,34.99166666666667,6479316582.4,29418164497.066666,1.0,0.0,0.0,1.0,-70.93333333333334,3.0,0.0,0.0,163.0
2022-08-12 00:54:00,72deadc7f8553ef1,36.0,2.0,33.5,-0.5903719666666666,3.7571166666666667,-2.2168382783499996,3.0,0.0,1.0,18.0,0.0,14536.5,43.833333333333336,35.41166666666666,6435460983.466666,29420179660.8,1.0,0.0,0.0,1.0,-63.0,3.0,0.0,0.0,163.0
2022-08-12 00:55:00,72deadc7f8553ef1,36.0,2.0,33.653333333333336,-0.3639967,3.7669333333333332,-1.3708820632666667,3.0,0.0,1.0,18.0,0.0,14596.5,42.55,35.285,6473225079.466666,29417755511.466667,1.0,0.0,0.0,1.0,-43.333333333333336,3.0,0.0,0.0,163.0
2022-08-12 00:56:00,72deadc7f8553ef1,36.0,2.0,33.7,-0.38365821666666666,3.77825,-1.4497319418166665,3.0,0.0,1.0,18.0,0.0,14656.5,40.53333333333333,35.165,6493253495.466666,29424774348.8,1.0,0.0,0.0,1.0,-45.38333333333333,3.0,0.0,0.0,163.0
2022-08-12 00:57:00,72deadc7f8553ef1,35.0,2.0,33.54,-0.5037182833333333,3.7685999999999997,-1.8987890558333334,3.0,0.0,1.0,18.0,0.0,14716.5,42.65,35.21166666666667,6483164433.066667,29417817361.066666,1.0,0.0,0.0,1.0,-56.083333333333336,3.0,0.0,0.0,163.0
2022-08-12 00:58:00,72deadc7f8553ef1,35.0,2.0,33.64,-0.34150325,3.7438999999999996,-1.2789721032,3.0,0.0,1.0,18.0,0.0,14776.5,41.93333333333333,35.21666666666667,6449069465.6,29420223488.0,1.0,0.0,0.0,1.0,-54.733333333333334,3.0,0.0,0.0,163.0
2022-08-12 00:59:00,72deadc7f8553ef1,35.0,2.0,33.56666666666667,-0.5843417,3.7453333333333334,-2.1890671123833334,3.0,0.0,1.0,18.0,0.0,14836.5,44.516666666666666,35.266666666666666,6457233954.133333,29414740650.666668,1.0,0.0,0.0,1.0,-61.15,3.0,0.0,0.0,163.0
2022-08-12 01:00:00,72deadc7f8553ef1,35.0,2.0,33.635000000000005,-0.3833896,3.760483333333333,-1.4413278543666665,3.0,0.0,1.0,18.0,0.0,14896.5,44.3,35.483333333333334,6417219106.133333,29415709422.933334,1.0,0.0,0.0,1.0,-64.45,3.0,0.0,0.0,163.0
2022-08-12 01:01:00,72deadc7f8553ef1,35.0,2.0,34.1,-0.4771721166666667,3.7646333333333333,-1.7970500165166667,3.0,0.0,1.0,18.0,0.0,14956.5,44.516666666666666,35.89833333333333,6358954325.333333,29416946961.066666,1.0,0.0,0.0,1.0,-68.51666666666667,3.0,0.0,0.0,163.0
2022-08-12 01:02:00,72deadc7f8553ef1,35.0,2.0,34.38,-0.46811448333333333,3.772,-1.76606202675,3.0,0.0,1.0,18.0,0.0,15016.5,40.06666666666667,35.725,6386708548.266666,29409270033.066666,1.0,0.0,0.0,1.0,-71.53333333333333,3.0,0.0,0.0,163.0
2022-08-12 01:03:00,72deadc7f8553ef1,34.0,2.0,34.57000000000001,-0.54438405,3.747716666666667,-2.035640557816667,3.0,0.0,1.0,18.0,0.0,15076.5,49.46666666666667,37.40333333333333,6319294941.866667,29409812138.666668,1.0,0.0,0.0,1.0,-61.766666666666666,3.0,0.0,0.0,163.0
2022-08-12 01:04:00,72deadc7f8553ef1,34.0,2.0,34.865,-0.7062735333333333,3.7256500000000004,-2.6319284732333332,3.0,0.0,1.0,18.0,0.0,15136.5,46.166666666666664,37.325,6347628817.066667,29414030540.8,1.0,0.0,0.0,1.0,-65.61666666666666,3.0,0.0,0.0,163.0
2022-08-12 01:05:00,72deadc7f8553ef1,34.0,2.0,35.10666666666667,-0.5552075833333333,3.7343333333333333,-2.0721468428333334,3.0,0.0,1.0,18.0,0.0,15196.5,57.583333333333336,38.70166666666667,6426047624.533334,29379391488.0,1.0,0.0,0.0,1.0,-63.9,3.0,0.0,0.0,161.41666666666666
2022-08-12 01:06:00,72deadc7f8553ef1,34.0,2.0,35.45,-0.6084627499999999,3.735,-2.2741419154,3.0,0.0,1.0,18.0,0.0,15256.5,61.31666666666667,39.25833333333333,6421298585.6,29380726510.933334,1.0,0.0,0.0,1.0,-67.81666666666666,3.0,0.0,0.0,148.0
2022-08-12 01:07:00,72deadc7f8553ef1,34.0,2.0,35.7,-0.5779614666666667,3.75545,-2.1703582384666666,3.0,0.0,1.0,18.0,0.0,15316.5,41.166666666666664,37.41166666666666,6421347601.066667,29416599961.6,1.0,0.0,0.0,1.0,-67.85,3.0,0.0,0.0,148.0
2022-08-12 01:08:00,72deadc7f8553ef1,34.0,2.0,35.61,-0.4849032166666667,3.7563000000000004,-1.8215501029833334,3.0,0.0,1.0,18.0,0.0,15376.5,41.88333333333333,36.915,6444717329.066667,29417628194.133335,1.0,0.0,0.0,1.0,-66.11666666666666,3.0,0.0,0.0,148.75
2022-08-12 01:09:00,72deadc7f8553ef1,33.0,2.0,35.370000000000005,-0.7167309,3.735383333333333,-2.6788946546666663,3.0,0.0,1.0,18.0,0.0,15436.5,40.983333333333334,36.64833333333333,6430306508.8,29413590425.6,1.0,0.0,0.0,1.0,-65.18333333333334,3.0,0.0,0.0,163.0
